tourney_name,surface,tourney_level,tourney_date,year,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_age_category,winner_rank,winner_rank_points,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_age_category,loser_rank,loser_rank_points,score,best_of,w_ace,w_bpSaved,w_bpFaced,l_ace,l_bpSaved,l_bpFaced
Kitzbuhel,Clay,A,2017-07-31,2017,Thomaz Bellucci,L,188,BRA,29,adulto,80,637,Alexandr Dolgopolov,R,180,UKR,28,adulto,70,691,6-2 5-7 6-4,3,9,5,7,5,8,12
Kitzbuhel,Clay,A,2017-07-31,2017,Miljan Zekic,U,186,SRB,29,adulto,316,152,Andrey Kuznetsov,R,185,RUS,26,joven,66,715,7-6(4) 7-6(6),3,8,5,6,3,2,3
Los Cabos,Hard,A,2017-07-31,2017,Sam Querrey,R,198,USA,29,adulto,24,1740,Thanasi Kokkinakis,R,186,AUS,21,joven,454,85,6-3 3-6 6-2,3,15,2,3,11,6,9
Los Cabos,Hard,A,2017-07-31,2017,Thanasi Kokkinakis,R,186,AUS,21,joven,454,85,Tomas Berdych,R,196,CZE,31,adulto,14,2480,3-6 7-6(5) 6-4,3,17,1,3,9,5,7
Los Cabos,Hard,A,2017-07-31,2017,Sam Querrey,R,198,USA,29,adulto,24,1740,Damir Dzumhur,R,172,BIH,25,joven,87,610,3-6 6-4 6-4,3,17,3,5,5,12,14
Los Cabos,Hard,A,2017-07-31,2017,Tomas Berdych,R,196,CZE,31,adulto,14,2480,Adrian Mannarino,L,183,FRA,29,adulto,42,1006,4-6 6-3 6-4,3,5,8,11,3,1,5
Los Cabos,Hard,A,2017-07-31,2017,Thanasi Kokkinakis,R,186,AUS,21,joven,454,85,Taylor Harry Fritz,R,186,USA,19,muy joven,127,434,7-6(5) 6-2,3,4,5,7,8,1,5
Los Cabos,Hard,A,2017-07-31,2017,Damir Dzumhur,R,172,BIH,25,joven,87,610,Feliciano Lopez,L,188,ESP,35,viejo,28,1390,6-7(2) 6-4 7-6(2),3,3,3,8,11,4,10
Los Cabos,Hard,A,2017-07-31,2017,Sam Querrey,R,198,USA,29,adulto,24,1740,Vincent Millot,L,173,FRA,31,adulto,165,332,6-1 6-3,3,6,0,0,3,6,10
Los Cabos,Hard,A,2017-07-31,2017,Tomas Berdych,R,196,CZE,31,adulto,14,2480,Akira Santillan,R,186,AUS,20,joven,168,326,6-3 6-1,3,1,1,2,3,1,6
Los Cabos,Hard,A,2017-07-31,2017,Adrian Mannarino,L,183,FRA,29,adulto,42,1006,Bjorn Fratangelo,R,186,USA,24,joven,117,466,6-1 6-1,3,5,3,3,2,5,10
Los Cabos,Hard,A,2017-07-31,2017,Taylor Harry Fritz,R,186,USA,19,muy joven,127,434,Albert Ramos,L,188,ESP,29,adulto,23,1815,7-6(5) 6-4,3,6,1,2,6,2,4
Los Cabos,Hard,A,2017-07-31,2017,Thanasi Kokkinakis,R,186,AUS,21,joven,454,85,Peter Polansky,R,180,CAN,29,adulto,115,476,4-6 6-3 7-6(4),3,11,2,4,8,3,5
Los Cabos,Hard,A,2017-07-31,2017,Damir Dzumhur,R,172,BIH,25,joven,87,610,Quentin Halys,R,186,FRA,20,joven,126,437,5-3 RET,3,0,0,1,2,3,5
Los Cabos,Hard,A,2017-07-31,2017,Feliciano Lopez,L,188,ESP,35,viejo,28,1390,Matthew Ebden,R,188,AUS,29,adulto,154,363,6-4 6-4,3,12,12,13,2,2,5
Los Cabos,Hard,A,2017-07-31,2017,Vincent Millot,L,173,FRA,31,adulto,165,332,Fernando Verdasco,L,188,ESP,33,viejo,38,1115,1-6 6-2 6-4,3,3,9,12,4,3,6
Los Cabos,Hard,A,2017-07-31,2017,Sam Querrey,R,198,USA,29,adulto,24,1740,Evan King,L,185,USA,25,joven,347,129,6-4 4-6 7-6(2),3,16,4,8,2,2,6
Los Cabos,Hard,A,2017-07-31,2017,Akira Santillan,R,186,AUS,20,joven,168,326,Konstantin Kravchuk,R,190,RUS,32,adulto,142,387,6-0 6-1,3,4,1,1,0,3,8
Los Cabos,Hard,A,2017-07-31,2017,Bjorn Fratangelo,R,186,USA,24,joven,117,466,Tatsuma Ito,R,180,JPN,29,adulto,163,334,6-4 6-4,3,4,2,2,0,2,4
Los Cabos,Hard,A,2017-07-31,2017,Adrian Mannarino,L,183,FRA,29,adulto,42,1006,Jason Jung,R,186,TPE,28,adulto,167,327,6-3 6-3,3,2,0,1,3,5,9
Los Cabos,Hard,A,2017-07-31,2017,Taylor Harry Fritz,R,186,USA,19,muy joven,127,434,Mikhail Kukushkin,R,183,KAZ,29,adulto,102,530,6-7(5) 6-2 6-2,3,11,4,5,4,10,15
Los Cabos,Hard,A,2017-07-31,2017,Peter Polansky,R,180,CAN,29,adulto,115,476,Yasutaka Uchiyama,R,186,JPN,24,joven,162,337,7-5 7-6(5),3,8,12,12,9,3,4
Los Cabos,Hard,A,2017-07-31,2017,Thanasi Kokkinakis,R,186,AUS,21,joven,454,85,Francis Tiafoe,R,186,USA,19,muy joven,67,712,7-6(3) 7-6(10),3,9,6,6,6,2,2
Los Cabos,Hard,A,2017-07-31,2017,Quentin Halys,R,186,FRA,20,joven,126,437,Ivo Karlovic,R,208,CRO,38,viejo,31,1295,7-6(5) 7-6(8),3,5,4,4,12,1,1
Los Cabos,Hard,A,2017-07-31,2017,Damir Dzumhur,R,172,BIH,25,joven,87,610,Taro Daniel,R,186,JPN,24,joven,95,564,6-7(4) 6-3 6-3,3,13,7,9,3,5,10
Los Cabos,Hard,A,2017-07-31,2017,Matthew Ebden,R,188,AUS,29,adulto,154,363,Dennis Novikov,R,186,USA,23,joven,219,238,1-6 6-3 6-3,3,6,5,8,10,11,15
Los Cabos,Hard,A,2017-07-31,2017,Fernando Verdasco,L,188,ESP,33,viejo,38,1115,Ernesto Escobedo,R,186,USA,21,joven,83,618,6-7(6) 7-5 6-2,3,8,8,9,5,1,5
Los Cabos,Hard,A,2017-07-31,2017,Vincent Millot,L,173,FRA,31,adulto,165,332,Brydan Klein,R,183,AUS,27,adulto,235,214,6-2 3-6 6-1,3,4,5,6,6,5,9
Los Cabos,Hard,A,2017-07-31,2017,Evan King,L,185,USA,25,joven,347,129,Manuel Sanchez,R,186,MEX,26,joven,624,42,6-4 6-4,3,4,6,8,4,6,10
Washington,Hard,A,2017-07-31,2017,Alexander Zverev,R,198,GER,20,joven,8,3150,Kevin Anderson,R,203,RSA,31,adulto,45,960,6-4 6-4,3,6,0,0,8,4,6
Washington,Hard,A,2017-07-31,2017,Kevin Anderson,R,203,RSA,31,adulto,45,960,Jack Sock,R,185,USA,24,joven,19,2200,6-3 6-4,3,12,5,5,2,2,4
Washington,Hard,A,2017-07-31,2017,Alexander Zverev,R,198,GER,20,joven,8,3150,Kei Nishikori,R,178,JPN,27,adulto,9,3140,6-3 6-4,3,4,0,0,2,1,3
Washington,Hard,A,2017-07-31,2017,Kevin Anderson,R,203,RSA,31,adulto,45,960,Yuki Bhambri,R,183,IND,25,joven,200,265,6-4 4-6 6-3,3,21,5,6,5,0,2
Washington,Hard,A,2017-07-31,2017,Jack Sock,R,185,USA,24,joven,19,2200,Milos Raonic,R,196,CAN,26,joven,10,3130,7-5 6-4,3,3,1,2,5,2,5
Washington,Hard,A,2017-07-31,2017,Alexander Zverev,R,198,GER,20,joven,8,3150,Daniil Medvedev,R,186,RUS,21,joven,50,902,6-2 6-4,3,7,2,2,2,2,5
Washington,Hard,A,2017-07-31,2017,Kei Nishikori,R,178,JPN,27,adulto,9,3140,Tommy Paul,R,186,USA,20,joven,225,229,3-6 7-6(8) 6-4,3,5,7,9,7,7,9
Washington,Hard,A,2017-07-31,2017,Kevin Anderson,R,203,RSA,31,adulto,45,960,Dominic Thiem,R,185,AUT,23,joven,7,4065,6-3 6-7(6) 7-6(7),3,21,2,4,9,5,8
Washington,Hard,A,2017-07-31,2017,Yuki Bhambri,R,183,IND,25,joven,200,265,Guido Pella,L,185,ARG,27,adulto,100,549,6-7(5) 6-3 6-1,3,4,4,7,7,8,15
Washington,Hard,A,2017-07-31,2017,Milos Raonic,R,196,CAN,26,joven,10,3130,Marcos Baghdatis,R,183,CYP,32,adulto,77,645,7-6(7) 6-3,3,16,0,0,6,6,8
Washington,Hard,A,2017-07-31,2017,Jack Sock,R,185,USA,24,joven,19,2200,Jared Donaldson,R,186,USA,20,joven,69,695,7-6(6) 6-2,3,12,3,3,6,3,5
Washington,Hard,A,2017-07-31,2017,Alexander Zverev,R,198,GER,20,joven,8,3150,Tennys Sandgren,R,186,USA,26,joven,106,511,7-5 7-5,3,7,1,2,5,5,8
Washington,Hard,A,2017-07-31,2017,Daniil Medvedev,R,186,RUS,21,joven,50,902,Grigor Dimitrov,R,188,BUL,26,joven,11,3070,6-4 6-2,3,8,2,3,0,2,6
Washington,Hard,A,2017-07-31,2017,Tommy Paul,R,186,USA,20,joven,225,229,Gilles Muller,L,193,LUX,34,viejo,21,1930,6-7(3) 6-4 6-3,3,11,1,1,15,3,5
Washington,Hard,A,2017-07-31,2017,Kei Nishikori,R,178,JPN,27,adulto,9,3140,Juan Martin Del Potro,R,198,ARG,28,adulto,32,1280,6-4 7-5,3,4,3,4,7,7,10
Washington,Hard,A,2017-07-31,2017,Dominic Thiem,R,185,AUT,23,joven,7,4065,Henri Laaksonen,R,186,SUI,25,joven,96,562,6-3 6-3,3,8,0,0,3,5,8
Washington,Hard,A,2017-07-31,2017,Kevin Anderson,R,203,RSA,31,adulto,45,960,Malek Jaziri,R,185,TUN,33,viejo,73,665,6-4 6-1,3,8,5,5,0,3,6
Washington,Hard,A,2017-07-31,2017,Guido Pella,L,185,ARG,27,adulto,100,549,Mischa Zverev,L,190,GER,29,adulto,26,1461,6-7(5) 7-6(2) 6-3,3,4,2,2,12,2,4
Washington,Hard,A,2017-07-31,2017,Yuki Bhambri,R,183,IND,25,joven,200,265,Gael Monfils,R,193,FRA,30,adulto,22,1915,6-3 4-6 7-5,3,5,0,3,13,4,8
Washington,Hard,A,2017-07-31,2017,Milos Raonic,R,196,CAN,26,joven,10,3130,Nicolas Mahut,R,190,FRA,35,viejo,111,500,7-6(2) 7-6(8),3,26,3,4,9,9,10
Washington,Hard,A,2017-07-31,2017,Marcos Baghdatis,R,183,CYP,32,adulto,77,645,Ryan Harrison,R,183,USA,25,joven,40,1018,6-4 6-1,3,7,2,2,5,3,7
Washington,Hard,A,2017-07-31,2017,Jared Donaldson,R,186,USA,20,joven,69,695,Marc Polmans,U,186,AUS,20,joven,209,247,6-2 6-3,3,4,1,1,1,3,7
Washington,Hard,A,2017-07-31,2017,Jack Sock,R,185,USA,24,joven,19,2200,Marius Copil,R,193,ROU,26,joven,90,604,7-6(2) 7-6(6),3,6,0,0,10,0,0
Washington,Hard,A,2017-07-31,2017,Alexander Zverev,R,198,GER,20,joven,8,3150,Jordan Thompson,R,186,AUS,23,joven,75,656,4-6 6-3 7-6(5),3,7,3,6,4,2,6
Washington,Hard,A,2017-07-31,2017,Tennys Sandgren,R,186,USA,26,joven,106,511,Nick Kyrgios,R,193,AUS,22,joven,20,1930,6-3 3-0 RET,3,5,0,0,5,3,6
Washington,Hard,A,2017-07-31,2017,Daniil Medvedev,R,186,RUS,21,joven,50,902,Steve Johnson,R,188,USA,27,adulto,34,1205,3-6 6-4 7-6(1),3,11,5,7,14,4,6
Washington,Hard,A,2017-07-31,2017,Grigor Dimitrov,R,188,BUL,26,joven,11,3070,Kyle Edmund,R,186,GBR,22,joven,41,1013,7-5 4-6 6-3,3,4,7,8,9,8,10
Washington,Hard,A,2017-07-31,2017,Tommy Paul,R,186,USA,20,joven,225,229,Lucas Pouille,R,185,FRA,23,joven,17,2255,7-6(6) 6-3,3,5,4,5,4,2,4
Washington,Hard,A,2017-07-31,2017,Gilles Muller,L,193,LUX,34,viejo,21,1930,Dmitry Tursunov,R,185,RUS,34,viejo,820,20,6-1 6-2,3,18,0,0,2,2,6
Washington,Hard,A,2017-07-31,2017,Juan Martin Del Potro,R,198,ARG,28,adulto,32,1280,Lukas Lacko,R,185,SVK,29,adulto,119,461,7-5 6-2,3,15,1,3,7,3,8
Washington,Hard,A,2017-07-31,2017,Kei Nishikori,R,178,JPN,27,adulto,9,3140,Donald Young,L,183,USA,28,adulto,58,845,6-3 4-6 7-6(5),3,2,3,7,3,12,17
Washington,Hard,A,2017-07-31,2017,Henri Laaksonen,R,186,SUI,25,joven,96,562,Vasek Pospisil,R,193,CAN,27,adulto,72,672,6-7(7) 6-4 6-3,3,9,4,5,9,5,8
Washington,Hard,A,2017-07-31,2017,Malek Jaziri,R,185,TUN,33,viejo,73,665,Alessandro Bega,R,186,ITA,26,joven,351,128,7-5 7-5,3,6,5,7,4,1,5
Washington,Hard,A,2017-07-31,2017,Guido Pella,L,185,ARG,27,adulto,100,549,Ramkumar Ramanathan,R,186,IND,22,joven,182,300,6-4 6-1,3,2,5,6,1,1,5
Washington,Hard,A,2017-07-31,2017,Yuki Bhambri,R,183,IND,25,joven,200,265,Stefan Kozlov,R,186,USA,19,muy joven,132,421,7-5 2-0 RET,3,0,1,3,1,2,6
Washington,Hard,A,2017-07-31,2017,Nicolas Mahut,R,190,FRA,35,viejo,111,500,Thomas Fabbiano,R,186,ITA,28,adulto,91,597,6-1 7-6(3),3,12,1,1,0,1,3
Washington,Hard,A,2017-07-31,2017,Marcos Baghdatis,R,183,CYP,32,adulto,77,645,Edan Leshem,U,186,ISR,20,joven,278,178,7-6(1) 6-0,3,6,0,0,5,2,5
Washington,Hard,A,2017-07-31,2017,Jared Donaldson,R,186,USA,20,joven,69,695,Dudi Sela,R,175,ISR,32,adulto,74,660,6-7(6) 6-4 6-3,3,6,4,5,3,4,8
Washington,Hard,A,2017-07-31,2017,Marius Copil,R,193,ROU,26,joven,90,604,Sekou Bangoura,R,186,USA,25,joven,313,153,6-4 7-6(1),3,4,0,0,5,0,1
Washington,Hard,A,2017-07-31,2017,Jordan Thompson,R,186,AUS,23,joven,75,656,Ruben Bemelmans,L,186,BEL,29,adulto,98,561,6-3 6-2,3,4,1,2,2,4,9
Washington,Hard,A,2017-07-31,2017,Tennys Sandgren,R,186,USA,26,joven,106,511,Go Soeda,R,178,JPN,32,adulto,138,397,7-6(2) 6-3,3,10,0,0,0,4,6
Washington,Hard,A,2017-07-31,2017,Daniil Medvedev,R,186,RUS,21,joven,50,902,Reilly Opelka,U,186,USA,19,muy joven,130,428,6-7(8) 6-3 7-6(6),3,15,4,5,15,3,6
Washington,Hard,A,2017-07-31,2017,Kyle Edmund,R,186,GBR,22,joven,41,1013,Hyeon Chung,R,186,KOR,21,joven,56,861,6-3 6-1,3,7,0,1,1,4,9
Washington,Hard,A,2017-07-31,2017,Tommy Paul,R,186,USA,20,joven,225,229,Casper Ruud,R,186,NOR,18,muy joven,109,505,3-6 7-5 3-0 RET,3,5,4,6,6,6,9
Washington,Hard,A,2017-07-31,2017,Dmitry Tursunov,R,185,RUS,34,viejo,820,20,Mitchell Krueger,R,186,USA,23,joven,223,232,6-4 6-7(4) 6-4,3,2,5,8,11,4,9
Washington,Hard,A,2017-07-31,2017,Lukas Lacko,R,185,SVK,29,adulto,119,461,Alexios Halebian,L,186,USA,23,joven,644,39,6-3 6-4,3,14,6,6,6,3,5
Washington,Hard,A,2017-07-31,2017,Donald Young,L,183,USA,28,adulto,58,845,Tim Smyczek,R,175,USA,29,adulto,205,252,4-6 6-3 6-4,3,4,10,14,8,5,10
Canada Masters,Hard,M,2017-08-07,2017,Alexander Zverev,R,198,GER,20,joven,8,3560,Roger Federer,R,185,SUI,35,viejo,3,6545,6-3 6-4,3,6,3,3,2,4,6
Canada Masters,Hard,M,2017-08-07,2017,Alexander Zverev,R,198,GER,20,joven,8,3560,Denis Shapovalov,L,186,CAN,18,muy joven,143,394,6-4 7-5,3,2,6,7,3,0,3
Canada Masters,Hard,M,2017-08-07,2017,Roger Federer,R,185,SUI,35,viejo,3,6545,Robin Haase,R,190,NED,30,adulto,52,888,6-3 7-6(5),3,9,1,2,9,4,6
Canada Masters,Hard,M,2017-08-07,2017,Denis Shapovalov,L,186,CAN,18,muy joven,143,394,Adrian Mannarino,L,183,FRA,29,adulto,42,1031,2-6 6-3 6-4,3,9,8,11,0,2,5
Canada Masters,Hard,M,2017-08-07,2017,Alexander Zverev,R,198,GER,20,joven,8,3560,Kevin Anderson,R,203,RSA,31,adulto,32,1260,7-5 6-4,3,9,2,3,9,2,5
Canada Masters,Hard,M,2017-08-07,2017,Robin Haase,R,190,NED,30,adulto,52,888,Diego Sebastian Schwartzman,R,170,ARG,24,joven,36,1180,4-6 6-3 6-3,3,9,3,7,4,8,14
Canada Masters,Hard,M,2017-08-07,2017,Roger Federer,R,185,SUI,35,viejo,3,6545,Roberto Bautista Agut,R,183,ESP,29,adulto,16,2335,6-4 6-4,3,5,2,3,2,3,6
Canada Masters,Hard,M,2017-08-07,2017,Denis Shapovalov,L,186,CAN,18,muy joven,143,394,Rafael Nadal,L,185,ESP,31,adulto,2,7465,3-6 6-4 7-6(4),3,9,9,11,2,4,6
Canada Masters,Hard,M,2017-08-07,2017,Adrian Mannarino,L,183,FRA,29,adulto,42,1031,Hyeon Chung,R,186,KOR,21,joven,56,861,6-3 6-3,3,6,5,6,1,1,5
Canada Masters,Hard,M,2017-08-07,2017,Alexander Zverev,R,198,GER,20,joven,8,3560,Nick Kyrgios,R,193,AUS,22,joven,24,1680,6-4 6-3,3,6,8,8,5,1,4
Canada Masters,Hard,M,2017-08-07,2017,Kevin Anderson,R,203,RSA,31,adulto,32,1260,Sam Querrey,R,198,USA,29,adulto,20,1990,6-4 6-1,3,11,0,0,5,4,8
Canada Masters,Hard,M,2017-08-07,2017,Robin Haase,R,190,NED,30,adulto,52,888,Grigor Dimitrov,R,188,BUL,26,joven,11,3070,7-6(3) 4-6 6-1,3,13,8,10,11,3,6
Canada Masters,Hard,M,2017-08-07,2017,Diego Sebastian Schwartzman,R,170,ARG,24,joven,36,1180,Jared Donaldson,R,186,USA,20,joven,66,720,0-6 7-5 7-5,3,4,3,9,7,7,12
Canada Masters,Hard,M,2017-08-07,2017,Roberto Bautista Agut,R,183,ESP,29,adulto,16,2335,Gael Monfils,R,193,FRA,30,adulto,22,1915,4-6 7-6(5) 7-6(2),3,2,4,7,15,9,11
Canada Masters,Hard,M,2017-08-07,2017,Roger Federer,R,185,SUI,35,viejo,3,6545,David Ferrer,R,175,ESP,35,viejo,33,1255,4-6 6-4 6-2,3,12,10,13,1,8,13
Canada Masters,Hard,M,2017-08-07,2017,Rafael Nadal,L,185,ESP,31,adulto,2,7465,Borna Coric,R,186,CRO,20,joven,55,876,6-1 6-2,3,7,1,1,2,1,5
Canada Masters,Hard,M,2017-08-07,2017,Denis Shapovalov,L,186,CAN,18,muy joven,143,394,Juan Martin Del Potro,R,198,ARG,28,adulto,31,1325,6-3 7-6(4),3,11,3,6,7,5,9
Canada Masters,Hard,M,2017-08-07,2017,Hyeon Chung,R,186,KOR,21,joven,56,861,David Goffin,R,163,BEL,26,joven,13,2560,7-5 6-3,3,4,1,4,3,7,12
Canada Masters,Hard,M,2017-08-07,2017,Adrian Mannarino,L,183,FRA,29,adulto,42,1031,Milos Raonic,R,196,CAN,26,joven,10,3220,6-4 6-4,3,4,1,2,1,0,3
Canada Masters,Hard,M,2017-08-07,2017,Alexander Zverev,R,198,GER,20,joven,8,3560,Richard Gasquet,R,185,FRA,31,adulto,29,1390,6-3 4-6 7-6(3),3,13,5,7,2,6,8
Canada Masters,Hard,M,2017-08-07,2017,Nick Kyrgios,R,193,AUS,22,joven,24,1680,Paolo Lorenzi,R,183,ITA,35,viejo,38,1123,6-2 6-3,3,10,1,1,1,5,8
Canada Masters,Hard,M,2017-08-07,2017,Kevin Anderson,R,203,RSA,31,adulto,32,1260,Pablo Carreno Busta,R,188,ESP,26,joven,15,2350,6-3 7-6(6),3,14,1,3,0,0,3
Canada Masters,Hard,M,2017-08-07,2017,Sam Querrey,R,198,USA,29,adulto,20,1990,Jo Wilfried Tsonga,R,188,FRA,32,adulto,12,2805,6-1 3-6 6-4,3,6,1,2,9,1,4
Canada Masters,Hard,M,2017-08-07,2017,Grigor Dimitrov,R,188,BUL,26,joven,11,3070,Mischa Zverev,L,190,GER,29,adulto,26,1461,6-3 3-6 6-3,3,6,0,3,1,3,7
Canada Masters,Hard,M,2017-08-07,2017,Robin Haase,R,190,NED,30,adulto,52,888,Ernesto Escobedo,R,186,USA,21,joven,85,618,6-4 6-1,3,12,2,3,2,1,6
Canada Masters,Hard,M,2017-08-07,2017,Jared Donaldson,R,186,USA,20,joven,66,720,Benoit Paire,R,196,FRA,28,adulto,41,1085,6-2 7-5,3,5,2,4,4,3,8
Canada Masters,Hard,M,2017-08-07,2017,Diego Sebastian Schwartzman,R,170,ARG,24,joven,36,1180,Dominic Thiem,R,185,AUT,23,joven,7,4065,6-4 6-7(7) 7-5,3,2,12,16,7,8,14
Canada Masters,Hard,M,2017-08-07,2017,Gael Monfils,R,193,FRA,30,adulto,22,1915,Kei Nishikori,R,178,JPN,27,adulto,9,3320,6-7(4) 7-5 7-6(6),3,5,5,10,2,4,10
Canada Masters,Hard,M,2017-08-07,2017,Roberto Bautista Agut,R,183,ESP,29,adulto,16,2335,Ryan Harrison,R,183,USA,25,joven,44,1018,7-5 6-2,3,2,0,1,2,0,4
Canada Masters,Hard,M,2017-08-07,2017,David Ferrer,R,175,ESP,35,viejo,33,1255,Jack Sock,R,185,USA,24,joven,17,2335,7-6(7) 3-6 6-1,3,2,7,11,5,2,7
Canada Masters,Hard,M,2017-08-07,2017,Roger Federer,R,185,SUI,35,viejo,3,6545,Peter Polansky,R,180,CAN,29,adulto,116,488,6-2 6-1,3,5,2,2,1,3,7
Canada Masters,Hard,M,2017-08-07,2017,Borna Coric,R,186,CRO,20,joven,55,876,Mikhail Youzhny,R,183,RUS,35,viejo,98,560,6-2 6-4,3,6,0,1,1,3,7
Canada Masters,Hard,M,2017-08-07,2017,Denis Shapovalov,L,186,CAN,18,muy joven,143,394,Rogerio Dutra Silva,R,178,BRA,33,viejo,64,733,4-6 7-6(8) 6-4,3,12,6,8,5,8,10
Canada Masters,Hard,M,2017-08-07,2017,Juan Martin Del Potro,R,198,ARG,28,adulto,31,1325,John Isner,R,206,USA,32,adulto,19,2145,7-5 7-5,3,9,0,0,24,5,7
Canada Masters,Hard,M,2017-08-07,2017,David Goffin,R,163,BEL,26,joven,13,2560,Yuichi Sugita,R,173,JPN,28,adulto,46,978,4-6 6-1 6-4,3,9,2,6,4,7,13
Canada Masters,Hard,M,2017-08-07,2017,Hyeon Chung,R,186,KOR,21,joven,56,861,Feliciano Lopez,L,188,ESP,35,viejo,28,1390,6-1 4-6 7-6(3),3,6,3,5,16,2,6
Canada Masters,Hard,M,2017-08-07,2017,Adrian Mannarino,L,183,FRA,29,adulto,42,1031,Daniil Medvedev,R,186,RUS,21,joven,48,957,6-3 6-1,3,0,2,3,4,10,15
Canada Masters,Hard,M,2017-08-07,2017,Richard Gasquet,R,185,FRA,31,adulto,29,1390,Brayden Schnur,R,186,CAN,22,joven,197,280,7-6(5) 5-7 6-1,3,2,7,9,11,8,11
Canada Masters,Hard,M,2017-08-07,2017,Paolo Lorenzi,R,183,ITA,35,viejo,38,1123,Francis Tiafoe,R,186,USA,19,muy joven,84,619,7-6(3) 0-6 6-2,3,7,6,9,12,4,6
Canada Masters,Hard,M,2017-08-07,2017,Nick Kyrgios,R,193,AUS,22,joven,24,1680,Viktor Troicki,R,193,SRB,31,adulto,45,1000,6-1 6-2,3,8,0,0,2,6,10
Canada Masters,Hard,M,2017-08-07,2017,Pablo Carreno Busta,R,188,ESP,26,joven,15,2350,Karen Khachanov,R,186,RUS,21,joven,30,1330,3-6 6-3 6-2,3,2,2,4,6,2,6
Canada Masters,Hard,M,2017-08-07,2017,Kevin Anderson,R,203,RSA,31,adulto,32,1260,Dudi Sela,R,175,ISR,32,adulto,77,660,6-3 7-6(1),3,19,2,2,0,1,2
Canada Masters,Hard,M,2017-08-07,2017,Sam Querrey,R,198,USA,29,adulto,20,1990,Vincent Millot,L,173,FRA,31,adulto,155,369,4-6 7-6(4) 7-5,3,18,4,8,5,4,8
Canada Masters,Hard,M,2017-08-07,2017,Mischa Zverev,L,190,GER,29,adulto,26,1461,Norbert Gombos,R,186,SVK,26,joven,88,612,6-4 6-7(5) 6-3,3,4,4,7,5,3,8
Canada Masters,Hard,M,2017-08-07,2017,Robin Haase,R,190,NED,30,adulto,52,888,Albert Ramos,L,188,ESP,29,adulto,23,1815,6-3 6-3,3,5,1,1,4,3,6
Canada Masters,Hard,M,2017-08-07,2017,Ernesto Escobedo,R,186,USA,21,joven,85,618,Nikoloz Basilashvili,R,185,RUS,25,joven,63,735,7-6(4) 6-4,3,5,0,1,2,3,5
Canada Masters,Hard,M,2017-08-07,2017,Jared Donaldson,R,186,USA,20,joven,66,720,Lucas Pouille,R,185,FRA,23,joven,18,2255,7-6(5) 7-6(8),3,10,0,1,5,7,8
Canada Masters,Hard,M,2017-08-07,2017,Benoit Paire,R,196,FRA,28,adulto,41,1085,Donald Young,L,183,USA,28,adulto,61,820,6-3 5-7 6-4,3,8,9,15,2,7,15
Canada Masters,Hard,M,2017-08-07,2017,Diego Sebastian Schwartzman,R,170,ARG,24,joven,36,1180,Reilly Opelka,U,186,USA,19,muy joven,165,338,6-3 6-7(2) 6-4,3,3,6,7,21,3,6
Canada Masters,Hard,M,2017-08-07,2017,Gael Monfils,R,193,FRA,30,adulto,22,1915,Steve Johnson,R,188,USA,27,adulto,35,1205,2-6 7-6(1) 6-1,3,11,2,4,4,1,4
Canada Masters,Hard,M,2017-08-07,2017,Ryan Harrison,R,183,USA,25,joven,44,1018,Thomas Fabbiano,R,186,ITA,28,adulto,91,597,6-3 7-5,3,8,7,8,2,1,4
Canada Masters,Hard,M,2017-08-07,2017,Roberto Bautista Agut,R,183,ESP,29,adulto,16,2335,Tim Smyczek,R,175,USA,29,adulto,224,232,7-6(4) 6-1,3,3,1,2,2,0,4
Canada Masters,Hard,M,2017-08-07,2017,Jack Sock,R,185,USA,24,joven,17,2335,Pierre Hugues Herbert,R,188,FRA,26,joven,69,707,7-6(4) 6-3,3,5,5,5,5,3,4
Canada Masters,Hard,M,2017-08-07,2017,David Ferrer,R,175,ESP,35,viejo,33,1255,Kyle Edmund,R,186,GBR,22,joven,43,1023,6-7(5) 6-4 6-3,3,3,6,10,2,10,16
Canada Masters,Hard,M,2017-08-07,2017,Peter Polansky,R,180,CAN,29,adulto,116,488,Vasek Pospisil,R,193,CAN,27,adulto,75,672,7-5 6-2,3,2,0,1,3,2,6
Cincinnati Masters,Hard,M,2017-08-14,2017,Grigor Dimitrov,R,188,BUL,26,joven,11,3070,Nick Kyrgios,R,193,AUS,22,joven,23,1770,6-3 7-5,3,6,2,2,15,2,4
Cincinnati Masters,Hard,M,2017-08-14,2017,Nick Kyrgios,R,193,AUS,22,joven,23,1770,David Ferrer,R,175,ESP,35,viejo,31,1345,7-6(3) 7-6(4),3,14,3,3,1,3,3
Cincinnati Masters,Hard,M,2017-08-14,2017,Grigor Dimitrov,R,188,BUL,26,joven,11,3070,John Isner,R,206,USA,32,adulto,19,2110,7-6(4) 7-6(10),3,10,2,2,14,1,1
Cincinnati Masters,Hard,M,2017-08-14,2017,Nick Kyrgios,R,193,AUS,22,joven,23,1770,Rafael Nadal,L,185,ESP,31,adulto,2,7555,6-2 7-5,3,10,2,3,4,3,7
Cincinnati Masters,Hard,M,2017-08-14,2017,David Ferrer,R,175,ESP,35,viejo,31,1345,Dominic Thiem,R,185,AUT,23,joven,8,4030,6-3 6-3,3,2,1,2,4,5,9
